Temperature,Humidity,CO2,Light Intensity,Harmful
38.78,46.94,495.08,8923.0,1
38.74,46.89,495.49,8955.0,1
38.75,46.85,495.62,8961.0,1
38.79,47.0,496.01,9008.0,1
38.75,47.12,496.09,8998.0,1
38.74,47.11,496.3,9012.0,1
38.78,47.04,496.44,9011.0,1
38.74,46.94,496.28,9035.0,1
38.77,46.74,496.23,9058.0,1
38.77,46.94,496.32,9040.0,1
38.77,47.1,496.73,9048.0,1
38.75,47.05,497.09,9055.0,1
38.75,47.08,497.15,9072.0,1
38.72,47.19,496.97,9079.0,1
38.74,47.16,496.76,9070.0,1
38.75,47.16,497.08,9086.0,1
38.77,47.2,497.03,9077.0,1
38.74,47.18,496.79,9094.0,1
38.74,47.02,496.74,9110.0,1
38.75,46.94,496.91,9101.0,1
38.74,46.88,496.75,9101.0,1
38.71,46.95,496.42,9118.0,1
38.75,46.8,496.03,9109.0,1
38.75,46.97,496.01,9109.0,1
38.74,47.01,495.84,9125.0,1
38.74,47.09,496.2,9141.0,1
38.72,47.01,496.19,9116.0,1
38.72,47.12,495.77,9132.0,1
38.71,46.8,495.88,9132.0,1
38.65,46.44,496.63,9132.0,1
38.71,46.41,496.42,9149.0,1
38.72,46.78,496.5,9149.0,1
38.71,46.85,496.34,9149.0,1
38.7,46.96,495.99,9123.0,1
38.74,46.92,495.99,9140.0,1
38.72,46.92,495.88,9140.0,1
38.72,46.89,495.55,9140.0,1
38.72,46.92,495.73,9140.0,1
38.72,46.88,495.72,9140.0,1
38.72,46.86,495.69,9140.0,1
38.71,46.95,495.2,9140.0,1
38.74,46.98,495.15,9140.0,1
38.72,47.02,495.33,9140.0,1
38.71,46.83,495.85,9156.0,1
38.72,46.86,495.98,9156.0,1
38.72,46.88,496.28,9156.0,1
38.7,46.91,496.54,9156.0,1
38.72,46.84,496.34,9156.0,1
38.72,46.86,496.13,9156.0,1
38.74,46.84,495.72,9156.0,1
38.71,46.85,495.62,9156.0,1
38.71,46.92,495.77,9156.0,1
38.72,46.96,495.93,9156.0,1
38.7,47.05,495.93,9156.0,1
38.72,46.94,496.75,9156.0,1
38.74,46.91,496.92,9156.0,1
38.71,46.95,497.09,9156.0,1
38.72,46.92,497.37,9156.0,1
38.71,46.96,497.55,9140.0,1
38.72,46.95,498.0,9165.0,1
38.71,46.86,498.14,9132.0,1
38.71,46.99,497.64,9141.0,1
38.71,46.92,497.62,9125.0,1
38.7,46.97,497.48,9158.0,1
38.71,47.07,497.24,9149.0,1
38.72,47.05,497.42,9165.0,1
38.72,47.03,497.76,9165.0,1
38.74,47.09,497.3,9165.0,1
38.72,47.1,497.72,9165.0,1
38.72,47.09,498.13,9182.0,1
38.74,47.11,498.51,9182.0,1
38.71,47.13,497.92,9182.0,1
38.72,47.13,498.25,9198.0,1
38.72,47.01,497.97,9198.0,1
38.7,46.93,497.8,9198.0,1
38.72,46.92,497.81,9215.0,1
38.74,47.02,497.48,9206.0,1
38.74,47.11,497.5,9206.0,1
38.72,47.22,497.08,9206.0,1
38.72,47.26,497.02,9206.0,1
38.72,47.02,496.83,9215.0,1
38.74,46.89,496.54,9215.0,1
38.72,46.96,496.5,9198.0,1
38.74,47.01,496.43,9198.0,1
38.71,46.89,496.86,9207.0,1
38.72,46.76,496.94,9207.0,1
38.74,46.81,496.62,9207.0,1
38.71,46.75,496.6,9191.0,1
38.71,46.87,496.98,9200.0,1
38.72,46.98,497.69,9183.0,1
38.75,47.08,497.81,9167.0,1
38.74,47.05,498.18,9176.0,1
38.72,46.91,498.62,9143.0,1
38.71,46.99,498.15,9152.0,1
38.74,46.98,497.65,9161.0,1
38.75,46.97,497.92,9128.0,1
38.75,47.01,497.88,9137.0,1
38.74,46.98,498.24,9137.0,1
38.72,47.03,498.49,9121.0,1
38.74,47.01,498.74,9121.0,1
38.72,47.01,498.69,9130.0,1
38.72,47.03,499.03,9114.0,1
38.74,47.01,499.65,9123.0,1
38.72,47.01,499.48,9090.0,1
38.75,46.97,499.92,9099.0,1
38.74,46.99,499.23,9058.0,1
38.74,46.99,499.22,8987.0,1
38.75,47.05,499.38,8981.0,1
38.74,47.06,499.06,8974.0,1
38.74,47.09,499.4,8975.0,1
38.74,47.08,499.21,8911.0,1
38.72,47.06,499.34,8913.0,1
38.74,47.02,499.31,8922.0,1
38.72,47.01,499.15,8898.0,1
38.74,47.02,499.3,8867.0,1
38.74,47.05,499.25,8766.0,1
38.75,47.08,499.77,8586.0,1
38.74,47.11,499.97,8471.0,1
38.74,47.06,499.75,8414.0,1
38.72,47.1,499.53,8369.0,1
38.74,47.06,499.3,8349.0,1
38.72,47.06,499.57,8352.0,1
38.74,47.08,499.37,8330.0,1
38.74,47.16,499.42,8315.0,1
38.75,47.15,499.88,8300.0,1
38.75,47.22,500.0,8285.0,1
38.74,47.15,499.8,8287.0,1
38.74,47.09,499.81,8263.0,1
38.75,47.02,499.73,8256.0,1
38.74,47.02,499.56,8232.0,1
38.75,47.05,499.24,8224.0,1
38.74,47.08,499.13,8217.0,1
38.75,47.12,498.92,8210.0,1
38.74,47.12,498.99,8219.0,1
38.72,46.88,498.86,8186.0,1
38.75,46.74,498.7,8178.0,1
38.74,46.71,498.95,8171.0,1
38.75,46.59,499.12,8155.0,1
38.75,46.74,498.73,8147.0,1
38.74,46.95,498.72,8140.0,1
38.74,47.02,498.79,8123.0,1
38.74,46.99,499.01,8132.0,1
38.74,46.89,498.69,8099.0,1
38.74,46.95,498.51,8108.0,1
38.75,46.88,498.21,8076.0,1
38.72,46.88,498.4,8085.0,1
38.75,46.99,498.14,8068.0,1
38.74,47.13,498.41,8077.0,1
38.74,47.12,498.56,8044.0,1
38.77,47.1,498.4,8053.0,1
38.75,47.07,498.14,8037.0,1
38.71,47.12,497.84,8046.0,1
38.74,47.19,498.06,8030.0,1
38.75,47.19,498.16,8013.0,1
38.75,47.18,497.82,8022.0,1
38.74,47.08,497.73,8006.0,1
38.74,47.18,497.47,7989.0,1
38.72,47.08,497.07,7989.0,1
38.75,47.05,496.77,7998.0,1
38.72,47.08,496.36,7982.0,1
38.75,47.18,496.57,7982.0,1
38.72,47.18,495.92,7982.0,1
38.74,46.97,495.95,7982.0,1
38.71,46.92,495.98,7973.0,1
38.72,46.91,496.05,7989.0,1
38.72,46.72,495.91,7973.0,1
38.75,46.71,496.4,7956.0,1
38.72,46.78,496.25,7956.0,1
38.72,46.88,496.04,7949.0,1
38.74,47.05,495.88,7933.0,1
38.74,47.13,495.77,7942.0,1
38.72,47.09,495.85,7925.0,1
38.71,47.06,496.05,7925.0,1
38.72,46.95,496.53,7909.0,1
38.72,46.86,496.71,7925.0,1
38.71,46.95,496.54,7900.0,1
38.72,46.95,496.68,7916.0,1
38.71,47.0,496.94,7924.0,1
38.74,47.11,496.95,7931.0,1
38.68,47.14,496.88,7947.0,1
38.71,47.16,497.14,7929.0,1
38.72,47.13,496.98,7970.0,1
38.71,47.16,497.39,8001.0,1
38.71,47.07,497.46,8016.0,1
38.72,47.06,497.78,8038.0,1
38.71,47.0,498.05,8044.0,1
38.72,47.08,497.73,8049.0,1
38.72,47.1,497.65,8039.0,1
38.72,47.15,497.81,8037.0,1
38.72,47.12,497.98,8061.0,1
38.71,46.95,498.2,8059.0,1
38.7,47.02,498.34,8074.0,1
38.71,46.99,498.04,8114.0,1
38.7,47.1,498.11,8153.0,1
38.7,47.06,498.23,8199.0,1
38.68,47.06,498.69,8220.0,1
38.71,47.15,498.89,8275.0,1
38.7,47.13,498.55,8288.0,1
38.7,47.07,498.67,8327.0,1
38.71,47.12,498.9,8365.0,1
38.7,47.2,498.79,8387.0,1
38.7,47.07,498.62,8393.0,1
38.68,47.06,499.05,8441.0,1
38.68,47.04,499.0,8447.0,1
38.68,47.17,498.66,8469.0,1
38.68,47.26,498.75,8500.0,1
38.67,47.07,499.04,8506.0,1
38.68,46.97,498.85,8504.0,1
38.67,46.98,499.26,8545.0,1
38.67,46.93,499.77,8543.0,1
38.67,47.04,499.34,8550.0,1
38.68,47.1,499.91,8558.0,1
38.68,47.0,500.19,8565.0,1
38.67,47.0,500.03,8556.0,1
38.68,47.04,500.52,8564.0,1
38.7,47.0,500.96,8580.0,1
38.68,47.08,500.85,8571.0,1
38.68,47.07,500.7,8587.0,1
38.68,47.07,500.62,8578.0,1
38.68,47.06,500.9,8578.0,1
38.64,46.98,501.34,8569.0,1
38.58,46.6,501.7,8569.0,1
38.64,46.61,501.76,8586.0,1
38.64,46.79,502.19,8560.0,1
38.65,46.83,502.0,8577.0,1
38.62,47.01,502.07,8577.0,1
38.64,47.01,502.03,8577.0,1
38.67,47.14,502.12,8577.0,1
38.65,47.11,501.98,8577.0,1
38.64,47.11,502.15,8577.0,1
38.65,47.14,502.33,8593.0,1
38.65,47.08,502.73,8593.0,1
38.68,46.93,502.41,8593.0,1
38.68,47.07,502.11,8593.0,1
38.67,47.24,502.67,8577.0,1
38.67,47.2,502.77,8551.0,1
38.65,47.02,503.27,8551.0,1
38.67,47.13,503.35,8577.0,1
38.67,47.08,503.23,8560.0,1
38.68,47.11,502.93,8560.0,1
38.67,47.08,503.22,8560.0,1
38.68,47.11,503.03,8568.0,1
38.65,47.07,502.49,8559.0,1
38.67,47.16,502.39,8592.0,1
38.65,47.17,502.52,8582.0,1
38.65,47.11,502.19,8599.0,1
38.65,47.12,502.83,8590.0,1
38.68,47.2,503.25,8590.0,1
38.64,46.87,504.02,8606.0,1
38.64,46.85,504.29,8597.0,1
38.65,46.88,504.47,8614.0,1
38.62,46.99,504.49,8605.0,1
38.62,46.98,504.48,8621.0,1
38.65,47.01,504.57,8612.0,1
38.65,47.15,504.69,8629.0,1
38.65,47.17,505.12,8645.0,1
38.68,47.14,505.3,8636.0,1
38.64,47.05,505.16,8669.0,1
38.67,47.14,505.53,8660.0,1
38.64,47.16,505.38,8676.0,1
38.65,47.14,505.53,8693.0,1
38.65,47.07,505.38,8684.0,1
38.67,47.18,505.21,8700.0,1
38.65,47.14,505.23,8691.0,1
38.65,47.17,505.6,8707.0,1
38.65,47.19,505.2,8698.0,1
38.65,47.19,505.24,8715.0,1
38.65,47.15,505.1,8722.0,1
38.67,47.16,505.08,8739.0,1
38.65,47.14,505.07,8755.0,1
38.68,47.24,504.83,8746.0,1
38.67,47.27,504.69,8746.0,1
38.67,47.14,504.77,8763.0,1
38.65,47.15,505.16,8754.0,1
38.67,47.2,505.4,8770.0,1
38.68,47.18,505.45,8786.0,1
38.68,47.22,505.55,8777.0,1
38.67,47.27,505.35,8777.0,1
38.67,47.24,505.31,8794.0,1
38.68,47.27,505.49,8794.0,1
38.67,47.24,505.7,8810.0,1
38.68,47.22,505.45,8810.0,1
38.64,47.19,505.59,8801.0,1
38.64,47.09,505.91,8827.0,1
38.67,47.07,506.31,8827.0,1
38.65,47.11,506.69,8827.0,1
38.67,47.14,506.54,8827.0,1
38.67,47.2,506.05,8827.0,1
38.65,47.24,506.18,8810.0,1
38.67,47.24,506.09,8827.0,1
38.68,47.29,505.52,8810.0,1
38.65,47.14,505.38,8810.0,1
38.7,47.26,505.25,8810.0,1
38.68,47.18,505.38,8819.0,1
38.68,47.22,505.16,8819.0,1
38.68,47.22,504.79,8819.0,1
38.67,47.17,504.1,8803.0,1
38.67,47.16,503.55,8803.0,1
38.68,47.08,503.51,8828.0,1
38.71,47.1,503.35,8812.0,1
38.67,47.1,502.93,8812.0,1
38.68,47.11,502.82,8812.0,1
38.68,47.2,503.08,8812.0,1
38.71,47.17,502.78,8795.0,1
38.68,47.07,502.9,8795.0,1
38.7,47.07,502.63,8821.0,1
38.7,47.16,502.56,8804.0,1
38.7,47.12,502.43,8804.0,1
38.71,47.15,501.99,8804.0,1
38.7,47.14,501.93,8804.0,1
38.71,47.16,501.59,8788.0,1
38.7,47.13,501.9,8813.0,1
38.68,47.0,501.67,8813.0,1
38.68,47.1,501.75,8797.0,1
38.7,47.07,501.51,8797.0,1
38.71,47.0,501.5,8797.0,1
38.71,47.05,502.11,8797.0,1
38.71,47.06,501.9,8781.0,1
38.68,47.03,501.96,8806.0,1
38.71,47.03,502.1,8806.0,1
38.7,47.02,501.91,8806.0,1
38.72,47.05,501.66,8806.0,1
38.74,47.05,501.53,8806.0,1
38.72,47.06,501.4,8806.0,1
38.72,47.01,501.41,8806.0,1
38.71,47.03,501.33,8790.0,1
38.72,47.06,500.84,8790.0,1
38.72,47.08,501.09,8790.0,1
38.74,47.02,501.01,8815.0,1
38.74,47.05,500.68,8799.0,1
38.74,47.02,500.55,8799.0,1
38.72,47.05,500.49,8799.0,1
38.74,47.05,499.92,8799.0,1
38.72,47.03,499.9,8799.0,1
38.72,46.99,499.68,8799.0,1
38.72,47.03,499.38,8799.0,1
38.71,47.02,499.53,8782.0,1
38.72,47.03,499.59,8808.0,1
38.75,46.99,500.11,8808.0,1
38.74,47.05,499.39,8808.0,1
38.75,47.12,499.26,8808.0,1
38.74,47.15,499.25,8791.0,1
38.72,47.13,499.16,8791.0,1
38.75,47.16,499.14,8791.0,1
38.74,47.06,498.9,8800.0,1
38.74,47.08,499.14,8800.0,1
38.75,47.12,499.52,8800.0,1
38.74,47.09,499.4,8800.0,1
38.75,47.05,499.52,8784.0,1
38.74,47.11,499.85,8784.0,1
38.75,47.08,500.02,8784.0,1
38.74,47.05,500.25,8793.0,1
38.77,47.18,500.21,8793.0,1
38.77,47.14,499.82,8793.0,1
38.77,47.24,500.12,8776.0,1
38.77,47.21,500.48,8776.0,1
38.78,47.23,500.27,8786.0,1
38.78,47.18,499.76,8769.0,1
38.77,47.3,499.76,8753.0,1
38.78,47.28,500.24,8778.0,1
38.78,47.27,500.52,8762.0,1
38.79,47.2,500.75,8762.0,1
38.79,47.21,501.09,8745.0,1
38.78,47.23,500.79,8771.0,1
38.78,47.18,500.65,8771.0,1
38.79,47.06,500.73,8754.0,1
38.79,46.94,500.92,8754.0,1
38.78,46.94,501.16,8754.0,1
38.78,47.07,501.35,8754.0,1
38.78,47.2,501.81,8754.0,1
38.78,47.1,501.71,8754.0,1
38.78,47.23,501.71,8738.0,1
38.79,47.17,501.51,8738.0,1
38.78,47.1,501.38,8763.0,1
38.79,47.07,501.3,8763.0,1
38.81,47.07,501.62,8763.0,1
38.81,47.07,501.56,8763.0,1
38.82,47.09,501.77,8747.0,1
38.82,47.06,501.55,8747.0,1
38.79,47.17,501.35,8747.0,1
38.81,47.17,501.2,8772.0,1
38.81,47.03,501.46,8772.0,1
38.81,47.13,501.45,8756.0,1
38.79,47.09,501.44,8756.0,1
38.81,47.07,501.88,8756.0,1
38.82,47.02,502.27,8756.0,1
38.81,47.09,502.34,8756.0,1
38.81,47.13,501.89,8756.0,1
38.82,47.09,502.21,8756.0,1
38.82,47.17,501.73,8756.0,1
38.82,47.15,501.54,8772.0,1
38.83,47.12,501.54,8772.0,1
38.82,47.07,501.26,8789.0,1
38.81,47.11,500.72,8789.0,1
38.85,47.13,500.93,8789.0,1
38.83,47.16,500.92,8789.0,1
38.82,47.05,500.62,8789.0,1
38.82,47.02,500.43,8814.0,1
38.82,47.06,500.24,8798.0,1
38.85,47.13,500.71,8798.0,1
38.85,47.12,500.65,8798.0,1
38.85,47.08,500.81,8798.0,1
38.83,47.0,501.39,8798.0,1
38.83,46.76,501.99,8798.0,1
38.82,46.83,501.71,8781.0,1
38.85,46.92,501.88,8807.0,1
38.83,46.98,501.7,8807.0,1
38.86,47.04,502.18,8790.0,1
38.88,47.04,501.35,8790.0,1
38.83,47.15,501.27,8799.0,1
38.83,46.96,501.11,8783.0,1
38.83,47.0,500.92,8767.0,1
38.83,47.0,500.8,8776.0,1
38.83,46.96,500.6,8759.0,1
38.88,46.91,500.38,8768.0,1
38.86,47.01,500.37,8752.0,1
38.85,46.92,499.86,8761.0,1
38.83,46.8,499.77,8744.0,1
38.83,46.89,499.1,8753.0,1
38.86,46.91,499.34,8720.0,1
38.85,46.91,498.96,8730.0,1
38.85,46.71,499.29,8722.0,1
38.82,46.55,498.62,8689.0,1
38.85,46.59,499.08,8682.0,1
38.83,46.78,499.39,8674.0,1
38.85,46.81,498.93,8651.0,1
38.85,46.74,499.13,8636.0,1
38.83,46.52,499.24,8605.0,1
38.86,46.62,498.92,8557.0,1
38.85,46.58,498.99,8558.0,1
38.85,46.44,498.61,8558.0,1
38.86,46.72,498.86,8558.0,1
38.83,46.66,498.81,8551.0,1
38.85,46.59,498.2,8544.0,1
38.83,46.58,498.79,8503.0,1
38.82,46.53,499.07,8489.0,1
38.83,46.32,499.49,8457.0,1
38.85,46.51,499.83,8443.0,1
38.85,46.59,499.82,8402.0,1
38.85,46.58,499.4,8387.0,1
38.85,46.58,498.74,8428.0,1
38.85,46.51,498.3,8452.0,1
38.83,46.38,498.26,8419.0,1
38.82,46.31,498.43,8411.0,1
38.82,46.32,498.39,8395.0,1
38.83,46.41,498.5,8378.0,1
38.82,46.45,498.52,8402.0,1
38.83,46.62,498.71,8426.0,1
38.83,46.62,498.87,8434.0,1
38.83,46.58,498.98,8459.0,1
38.83,46.63,498.8,8443.0,1
38.82,46.62,499.1,8435.0,1
38.85,46.68,498.91,8419.0,1
38.83,46.53,498.69,8395.0,1
38.81,46.63,499.08,8380.0,1
38.83,46.56,498.76,8350.0,1
38.82,46.62,498.39,8304.0,1
38.83,46.63,498.45,8251.0,1
38.81,46.55,498.77,8207.0,1
38.82,46.56,498.21,8100.0,1
38.82,46.62,498.27,7919.0,1
38.82,46.63,498.62,7844.0,1
38.81,46.56,498.45,7798.0,1
38.81,46.65,498.79,7792.0,1
38.82,46.63,499.15,7761.0,1
38.81,46.53,499.95,7746.0,1
38.79,46.5,500.02,7748.0,1
38.81,46.55,499.96,7733.0,1
38.81,46.56,500.35,7734.0,1
38.81,46.5,500.5,7711.0,1
38.82,46.46,500.37,7712.0,1
38.81,46.5,500.33,7688.0,1
38.79,46.43,500.38,7681.0,1
38.78,46.56,500.98,7674.0,1
38.79,46.62,501.19,7666.0,1
38.79,46.62,501.36,7659.0,1
38.77,46.57,500.89,7626.0,1
38.81,46.62,501.71,7635.0,1
38.78,46.64,501.92,7628.0,1
38.77,46.51,502.25,7620.0,1
38.78,46.57,502.4,7604.0,1
38.79,46.47,502.61,7596.0,1
38.77,46.4,502.97,7589.0,1
38.77,46.48,503.37,7572.0,1
38.78,46.64,503.07,7565.0,1
38.78,46.71,502.78,7574.0,1
38.78,46.63,503.1,7541.0,1
38.77,46.63,503.16,7550.0,1
38.78,46.61,503.05,7517.0,1
38.75,46.45,502.6,7526.0,1
38.77,46.57,502.63,7519.0,1
38.78,46.67,502.76,7486.0,1
38.77,46.55,502.73,7495.0,1
38.75,46.34,502.5,7462.0,1
38.74,46.47,502.73,7471.0,1
38.77,46.58,502.97,7438.0,1
38.74,46.48,503.62,7431.0,1
38.75,46.55,503.41,7424.0,1
38.74,46.55,503.32,7407.0,1
38.75,46.38,503.42,7400.0,1
38.74,46.47,503.17,7392.0,1
38.75,46.52,502.99,7360.0,1
38.75,46.45,502.83,7352.0,1
38.74,46.48,502.85,7336.0,1
38.74,46.5,502.78,7328.0,1
38.72,46.51,502.96,7312.0,1
38.72,46.51,503.41,7304.0,1
38.72,46.48,503.34,7288.0,1
38.72,46.55,503.4,7297.0,1
38.72,46.48,503.07,7264.0,1
38.7,46.5,502.83,7273.0,1
38.74,46.41,502.75,7257.0,1
38.68,46.53,503.12,7240.0,1
38.7,46.55,503.08,7224.0,1
38.71,46.51,502.87,7249.0,1
38.7,46.49,502.82,7233.0,1
38.71,46.51,502.6,7216.0,1
38.7,46.5,502.39,7200.0,1
38.71,46.46,502.46,7225.0,1
38.68,46.51,502.39,7209.0,1
38.7,46.59,502.14,7193.0,1
38.68,46.6,501.97,7176.0,1
38.7,46.52,502.18,7176.0,1
38.68,46.46,502.29,7185.0,1
38.7,46.55,502.48,7169.0,1
38.67,46.51,502.46,7152.0,1
38.68,46.51,502.5,7161.0,1
38.67,46.49,502.32,7145.0,1
38.67,46.4,501.99,7128.0,1
38.68,46.46,501.7,7138.0,1
38.67,46.53,501.21,7121.0,1
38.65,46.47,500.76,7105.0,1
38.65,46.51,500.6,7097.0,1
38.65,46.4,500.7,7081.0,1
38.64,46.25,500.47,7064.0,1
38.62,46.27,500.2,7073.0,1
38.64,46.4,500.32,7057.0,1
38.62,46.37,500.3,7041.0,1
38.65,46.44,500.53,7050.0,1
38.64,46.34,500.22,7033.0,1
38.64,46.35,500.47,7017.0,1
38.64,46.48,500.23,7000.0,1
38.65,46.61,500.28,7009.0,1
38.65,46.57,499.9,6993.0,1
38.62,46.57,499.94,6993.0,1
38.62,46.48,500.47,6976.0,1
38.64,46.47,500.58,6985.0,1
38.62,46.42,500.52,6969.0,1
38.62,46.44,500.94,6953.0,1
38.61,46.45,500.75,6953.0,1
38.61,46.43,500.96,6936.0,1
38.58,46.49,500.63,6920.0,1
38.6,46.32,500.6,6945.0,1
38.61,46.43,500.59,6929.0,1
38.6,46.36,500.7,6929.0,1
38.61,46.36,500.69,6929.0,1
38.6,46.56,500.31,6912.0,1
38.6,46.65,500.25,6912.0,1
38.57,46.66,500.32,6912.0,1
38.6,46.59,500.07,6912.0,1
38.58,46.49,499.94,6912.0,1
38.55,46.54,500.12,6896.0,1
38.57,46.53,500.5,6896.0,1
38.58,46.43,500.77,6896.0,1
38.55,46.34,500.93,6896.0,1
38.54,46.34,501.17,6870.0,1
38.57,46.46,501.45,6870.0,1
38.58,46.5,501.73,6887.0,1
38.57,46.42,501.72,6887.0,1
38.57,46.37,501.85,6887.0,1
38.57,46.43,501.93,6887.0,1
38.57,46.37,502.29,6887.0,1
38.55,46.49,502.14,6903.0,1
38.54,46.41,502.3,6878.0,1
38.55,46.42,502.11,6878.0,1
38.55,46.44,502.28,6894.0,1
38.54,46.48,502.42,6894.0,1
38.54,46.5,502.22,6869.0,1
38.54,46.5,502.22,6885.0,1
38.54,46.47,502.61,6902.0,1
38.54,46.56,502.53,6902.0,1
38.53,46.57,502.43,6893.0,1
38.55,46.57,502.42,6909.0,1
38.54,46.54,501.78,6909.0,1
38.51,46.51,501.68,6925.0,1
38.51,46.57,501.85,6916.0,1
38.54,46.51,502.05,6933.0,1
38.54,46.57,501.94,6949.0,1
38.53,46.61,501.94,6924.0,1
38.51,46.61,502.37,6957.0,1
38.51,46.64,502.85,6948.0,1
38.51,46.61,503.06,6964.0,1
38.53,46.68,502.89,6955.0,1
38.53,46.67,503.19,6972.0,1
38.53,46.68,503.33,6962.0,1
38.5,46.68,503.61,6995.0,1
38.5,46.69,503.9,6986.0,1
38.5,46.66,503.72,7019.0,1
38.49,46.72,503.95,7010.0,1
38.51,46.69,503.61,7018.0,1
38.5,46.66,503.46,7050.0,1
38.51,46.68,503.7,7058.0,1
38.49,46.72,504.18,7065.0,1
38.5,46.73,504.53,7064.0,1
38.5,46.73,504.55,7087.0,1
38.5,46.68,504.89,7111.0,1
38.49,46.7,504.8,7126.0,1
38.5,46.73,505.31,7141.0,1
38.5,46.78,505.69,7156.0,1
38.51,46.72,505.89,7203.0,1
38.49,46.76,505.89,7251.0,1
38.51,46.81,505.81,7297.0,1
38.5,46.81,505.62,7343.0,1
38.49,46.85,505.41,7406.0,1
38.5,46.76,506.32,7485.0,1
38.5,46.73,506.37,7538.0,1
38.47,46.73,506.85,7592.0,1
38.51,46.78,506.92,7654.0,1
38.5,46.75,506.42,7684.0,1
38.5,46.84,506.38,7713.0,1
38.51,46.85,506.29,7776.0,1
38.5,46.84,506.28,7796.0,1
38.49,46.84,506.22,7835.0,1
38.49,46.79,506.48,7857.0,1
38.49,46.78,506.85,7888.0,1
38.5,46.86,506.46,7887.0,1
38.49,46.85,506.73,7927.0,1
38.47,46.79,507.16,7942.0,1
38.5,46.76,507.55,7957.0,1
38.5,46.76,507.54,7946.0,1
38.49,46.75,507.81,7977.0,1
38.5,46.65,507.78,8009.0,1
38.49,46.73,507.58,8014.0,1
38.49,46.72,507.34,8029.0,1
38.51,46.65,507.34,8044.0,1
38.49,46.72,507.47,8042.0,1
38.47,46.56,507.45,8057.0,1
38.46,46.59,507.67,8081.0,1
38.5,46.71,507.67,8088.0,1
38.47,46.69,507.66,8112.0,1
38.47,46.65,507.87,8103.0,1
38.44,46.73,507.7,8111.0,1
38.47,46.83,507.49,8118.0,1
38.46,46.83,507.57,8151.0,1
38.47,46.83,507.32,8142.0,1
38.47,46.82,507.71,8133.0,1
38.46,46.72,507.28,8166.0,1
38.49,46.75,507.55,8157.0,1
38.46,46.72,507.28,8189.0,1
38.49,46.79,507.52,8180.0,1
38.47,46.79,507.67,8213.0,1
38.49,46.86,508.31,8204.0,1
38.46,46.86,507.7,8237.0,1
38.49,46.86,507.67,8228.0,1
38.49,46.84,507.74,8261.0,1
38.46,46.89,508.19,8252.0,1
38.47,46.86,508.23,8285.0,1
38.49,46.85,507.92,8292.0,1
38.49,46.85,507.79,8283.0,1
38.46,46.79,508.21,8316.0,1
38.49,46.89,507.82,8323.0,1
38.47,46.93,507.94,8314.0,1
38.46,46.97,508.2,8347.0,1
38.46,46.94,508.09,8338.0,1
38.49,46.98,508.18,8371.0,1
38.47,47.0,507.42,8379.0,1
38.46,47.02,507.61,8370.0,1
38.49,46.93,507.82,8402.0,1
38.46,46.9,507.99,8393.0,1
38.49,46.85,507.57,8410.0,1
38.49,46.85,507.79,8426.0,1
38.46,46.93,507.4,8417.0,1
38.44,47.01,507.13,8450.0,1
38.46,46.97,506.94,8441.0,1
38.44,47.04,506.93,8457.0,1
38.47,47.06,507.05,8474.0,1
38.47,47.19,507.21,8465.0,1
38.47,47.02,507.07,8481.0,1
38.46,47.06,506.89,8472.0,1
38.47,47.07,506.87,8489.0,1
38.47,47.06,506.98,8505.0,1
38.49,47.03,506.98,8496.0,1
38.49,47.03,507.34,8496.0,1
38.49,47.06,507.31,8513.0,1
38.47,47.09,506.73,8513.0,1
38.49,47.09,506.27,8529.0,1
38.46,47.06,506.44,8529.0,1
38.47,46.95,506.77,8529.0,1
38.46,46.91,506.63,8529.0,1
38.49,46.96,507.38,8529.0,1
38.46,47.11,507.61,8529.0,1
38.47,47.13,507.81,8513.0,1
38.46,47.16,508.37,8538.0,1
38.46,47.23,508.47,8505.0,1
38.5,47.16,509.13,8499.0,1
38.49,47.12,508.85,8453.0,1
38.47,47.22,509.05,8387.0,1
38.47,47.2,509.11,8223.0,1
38.47,47.13,509.3,8067.0,1
38.49,47.16,509.35,8015.0,1
38.5,47.21,509.32,7930.0,1
38.49,47.17,509.26,7862.0,1
38.49,47.1,508.92,7832.0,1
38.49,47.17,509.11,7819.0,1
38.47,47.13,509.02,7797.0,1
38.49,47.05,508.95,7775.0,1
38.5,47.18,509.13,7769.0,1
38.5,47.21,509.04,7754.0,1
38.49,47.13,509.49,7739.0,1
38.49,47.13,509.36,7725.0,1
38.49,47.16,508.89,7701.0,1
38.5,47.23,508.73,7702.0,1
38.49,47.26,508.69,7679.0,1
38.47,47.22,508.58,7671.0,1
38.49,47.13,508.62,7664.0,1
38.47,47.17,508.53,7656.0,1
38.5,47.22,508.76,7623.0,1
38.49,47.27,509.12,7616.0,1
38.5,47.28,509.06,7625.0,1
38.49,47.24,509.93,7618.0,1
38.49,47.27,509.87,7585.0,1
38.49,47.29,509.45,7594.0,1
38.49,47.2,509.32,7603.0,1
38.5,47.21,509.33,7570.0,1
38.49,47.22,509.38,7579.0,1
38.5,47.23,509.12,7563.0,1
38.49,47.29,509.21,7572.0,1
38.5,47.3,508.61,7555.0,1
38.49,47.38,508.74,7548.0,1
38.46,47.28,508.55,7548.0,1
38.51,47.24,508.48,7531.0,1
38.5,47.26,509.08,7540.0,1
38.5,47.26,508.96,7524.0,1
38.51,47.25,508.93,7508.0,1
38.49,47.27,508.81,7517.0,1
